iteration,time_step,coverage_map,score_exchange,component_query,component_response,death_warning,total_messages
46,34,0,46,0,0,0,46
46,35,0,54,0,0,0,54
46,36,0,48,1,1,0,50
46,37,0,60,0,0,0,60
46,38,0,60,0,0,0,60
46,39,0,56,0,0,0,56
46,40,0,58,0,0,0,58
46,41,0,68,4,4,0,76
46,42,0,52,0,0,0,52
46,43,0,52,0,0,0,52
46,44,0,56,0,0,0,56
46,45,0,54,0,0,0,54
46,46,0,48,4,4,0,56
46,47,0,46,0,0,0,46
46,48,0,38,0,0,0,38
46,49,0,54,0,0,0,54
46,50,0,54,0,0,0,54
46,51,0,74,8,8,0,90
46,52,0,70,0,0,0,70
46,53,0,76,0,0,0,76
46,54,0,58,0,0,0,58
46,55,0,42,0,0,0,42
46,56,0,36,1,1,0,38
46,57,0,46,0,0,0,46
46,58,0,40,0,0,0,40
46,59,0,26,0,0,0,26
46,60,0,40,0,0,0,40
46,61,0,24,0,0,0,24
46,62,0,40,0,0,0,40
46,63,0,30,0,0,0,30
46,64,0,22,0,0,0,22
46,65,0,32,0,0,0,32
46,66,0,32,4,4,0,40
46,67,0,30,0,0,0,30
46,68,0,40,0,0,0,40
46,69,0,40,0,0,0,40
46,70,0,38,0,0,0,38
46,71,0,32,1,1,0,34
46,72,0,34,0,0,0,34
46,73,0,42,0,0,0,42
46,74,0,30,0,0,0,30
46,75,0,38,0,0,0,38
47,1,0,8,8,8,0,24
47,2,0,4,0,0,0,4
47,3,0,10,0,0,0,10
47,4,0,12,0,0,0,12
47,5,0,10,0,0,0,10
47,6,0,10,1,1,0,12
47,7,0,16,0,0,0,16
47,8,0,14,0,0,0,14
47,9,0,20,0,0,0,20
47,10,0,20,0,0,0,20
47,11,0,20,1,1,0,22
47,12,0,26,0,0,0,26
47,13,0,34,0,0,0,34
47,14,0,30,0,0,0,30
47,15,0,32,0,0,0,32
47,16,0,26,0,0,0,26
47,17,0,16,0,0,0,16
47,18,0,22,0,0,0,22
47,19,0,18,0,0,0,18
47,20,0,16,0,0,0,16
47,21,0,32,0,0,0,32
47,22,0,32,0,0,0,32
47,23,0,38,0,0,0,38
47,24,0,42,0,0,0,42
47,25,0,38,0,0,0,38
47,26,0,50,5,5,0,60
47,27,0,46,0,0,0,46
47,28,0,50,0,0,0,50
47,29,0,54,0,0,0,54
47,30,0,52,0,0,0,52
47,31,0,42,4,4,0,50
47,32,0,36,0,0,0,36
47,33,0,32,0,0,0,32
47,34,0,38,0,0,0,38
47,35,0,44,0,0,0,44
47,36,0,56,0,0,0,56
47,37,0,70,0,0,0,70
47,38,0,48,0,0,0,48
47,39,0,60,0,0,0,60
47,40,0,48,0,0,0,48
47,41,0,52,3,3,0,58
47,42,0,56,0,0,0,56
47,43,0,60,0,0,0,60
47,44,0,60,0,0,0,60
47,45,0,54,0,0,0,54
47,46,0,42,4,4,0,50
47,47,0,72,0,0,0,72
47,48,0,64,0,0,0,64
47,49,0,58,0,0,0,58
47,50,0,50,0,0,0,50
47,51,0,72,7,7,0,86
47,52,0,56,0,0,0,56
47,53,0,64,0,0,0,64
47,54,0,46,0,0,0,46
47,55,0,52,0,0,0,52
47,56,0,58,1,1,0,60
47,57,0,60,0,0,0,60
47,58,0,62,0,0,0,62
47,59,0,52,0,0,0,52
47,60,0,58,0,0,0,58
47,61,0,32,0,0,0,32
47,62,0,46,0,0,0,46
47,63,0,46,0,0,0,46
47,64,0,44,0,0,0,44
47,65,0,38,0,0,0,38
47,66,0,42,1,1,0,44
47,67,0,44,0,0,0,44
47,68,0,34,0,0,0,34
47,69,0,38,0,0,0,38
47,70,0,50,0,0,0,50
47,71,0,62,0,0,0,62
47,72,0,50,0,0,0,50
47,73,0,46,0,0,0,46
47,74,0,34,0,0,0,34
47,75,0,48,0,0,0,48
48,1,0,8,8,8,0,24
48,2,0,8,0,0,0,8
48,3,0,12,0,0,0,12
48,4,0,8,0,0,0,8
48,5,0,16,0,0,0,16
48,6,0,22,5,5,0,32
48,7,0,20,0,0,0,20
48,8,0,20,0,0,0,20
48,9,0,14,0,0,0,14
48,10,0,14,0,0,0,14
48,11,0,18,1,1,0,20
48,12,0,20,0,0,0,20
48,13,0,30,0,0,0,30
48,14,0,28,0,0,0,28
48,15,0,28,0,0,0,28
48,16,0,24,5,5,0,34
48,17,0,20,0,0,0,20
48,18,0,22,0,0,0,22
48,19,0,28,0,0,0,28
48,20,0,26,0,0,0,26
48,21,0,38,1,1,0,40
48,22,0,42,0,0,0,42
48,23,0,42,0,0,0,42
48,24,0,34,0,0,0,34
48,25,0,26,0,0,0,26
48,26,0,34,3,3,0,40
48,27,0,32,0,0,0,32
48,28,0,34,0,0,0,34
48,29,0,26,0,0,0,26
48,30,0,34,0,0,0,34
48,31,0,28,4,4,0,36
48,32,0,38,0,0,0,38
48,33,0,46,0,0,0,46
48,34,0,36,0,0,0,36
48,35,0,48,0,0,0,48
48,36,0,42,0,0,0,42
48,37,0,30,0,0,0,30
48,38,0,42,0,0,0,42
48,39,0,48,0,0,0,48
48,40,0,46,0,0,0,46
48,41,0,50,0,0,0,50
48,42,0,50,0,0,0,50
48,43,0,66,0,0,0,66
48,44,0,56,0,0,0,56
48,45,0,58,0,0,0,58
48,46,0,58,6,6,0,70
48,47,0,54,0,0,0,54
48,48,0,40,0,0,0,40
48,49,0,52,0,0,0,52
48,50,0,64,0,0,0,64
48,51,0,60,6,6,0,72
48,52,0,72,0,0,0,72
48,53,0,60,0,0,0,60
48,54,0,56,0,0,0,56
48,55,0,34,0,0,0,34
48,56,0,38,2,2,0,42
48,57,0,44,0,0,0,44
48,58,0,42,0,0,0,42
48,59,0,34,0,0,0,34
48,60,0,38,0,0,0,38
48,61,0,36,3,3,0,42
48,62,0,42,0,0,0,42
48,63,0,32,0,0,0,32
48,64,0,42,0,0,0,42
48,65,0,40,0,0,0,40
48,66,0,40,0,0,0,40
48,67,0,32,0,0,0,32
48,68,0,36,0,0,0,36
48,69,0,36,0,0,0,36
48,70,0,40,0,0,0,40
48,71,0,56,3,3,0,62
48,72,0,56,0,0,0,56
48,73,0,50,0,0,0,50
48,74,0,46,0,0,0,46
48,75,0,40,0,0,0,40
49,1,0,8,8,8,0,24
49,2,0,2,0,0,0,2
49,3,0,18,0,0,0,18
49,4,0,12,0,0,0,12
49,5,0,10,0,0,0,10
49,6,0,16,3,3,0,22
49,7,0,16,0,0,0,16
49,8,0,18,0,0,0,18
49,9,0,20,0,0,0,20
49,10,0,16,0,0,0,16
49,11,0,32,5,5,0,42
49,12,0,26,0,0,0,26
49,13,0,30,0,0,0,30
49,14,0,28,0,0,0,28
49,15,0,22,0,0,0,22
49,16,0,28,3,3,0,34
49,17,0,20,0,0,0,20
49,18,0,24,0,0,0,24
49,19,0,38,0,0,0,38
49,20,0,34,0,0,0,34
49,21,0,32,0,0,0,32
49,22,0,28,0,0,0,28
49,23,0,28,0,0,0,28
49,24,0,22,0,0,0,22
49,25,0,40,0,0,0,40
49,26,0,40,6,6,0,52
49,27,0,46,0,0,0,46
49,28,0,54,0,0,0,54
49,29,0,48,0,0,0,48
49,30,0,44,0,0,0,44
49,31,0,40,1,1,0,42
49,32,0,44,0,0,0,44
49,33,0,42,0,0,0,42
49,34,0,54,0,0,0,54
49,35,0,58,0,0,0,58
49,36,0,46,0,0,0,46
49,37,0,56,0,0,0,56
49,38,0,58,0,0,0,58
49,39,0,44,0,0,0,44
49,40,0,58,0,0,0,58
49,41,0,52,0,0,0,52
49,42,0,62,0,0,0,62
49,43,0,70,0,0,0,70
49,44,0,70,0,0,0,70
49,45,0,54,0,0,0,54
49,46,0,46,1,1,0,48
49,47,0,42,0,0,0,42
49,48,0,54,0,0,0,54
49,49,0,42,0,0,0,42
49,50,0,48,0,0,0,48
49,51,0,56,1,1,0,58
49,52,0,62,0,0,0,62
49,53,0,46,0,0,0,46
49,54,0,56,0,0,0,56
49,55,0,50,0,0,0,50
49,56,0,38,0,0,0,38
49,57,0,42,0,0,0,42
49,58,0,42,0,0,0,42
49,59,0,48,0,0,0,48
49,60,0,36,0,0,0,36
49,61,0,36,0,0,0,36
49,62,0,46,0,0,0,46
49,63,0,52,0,0,0,52
49,64,0,42,0,0,0,42
49,65,0,34,0,0,0,34
49,66,0,52,4,4,0,60
49,67,0,50,0,0,0,50
49,68,0,54,0,0,0,54
49,69,0,60,0,0,0,60
49,70,0,60,0,0,0,60
49,71,0,60,2,2,0,64
49,72,0,50,0,0,0,50
49,73,0,58,0,0,6,64
49,74,0,62,0,0,0,62
49,75,0,48,0,0,0,48
